Time,Distance(mm),angleServo1,angleServo2
18:45:12,300.0,40,120
18:45:12,110.0,2,120
18:45:12,564.0,92,120
18:45:12,259.0,31,120
18:45:12,376.0,55,120
18:45:12,392.0,58,120
18:45:12,357.0,51,120
18:45:12,343.0,48,120
18:45:13,343.0,48,120
18:45:13,347.0,49,120
18:45:13,351.0,50,120
18:45:13,353.0,50,120
18:45:13,353.0,50,120
18:45:13,352.0,50,120
18:45:13,36.0,0,120
18:45:13,0.0,0,120
18:45:13,27.0,0,120
18:45:14,78.0,0,120
18:45:14,23.0,0,120
18:45:14,21.0,0,120
18:45:14,21.0,0,0
18:45:14,21.0,0,0
18:45:14,217.0,23,0
18:45:14,87.0,0,0
18:45:14,65.0,0,0
18:45:14,65.0,0,120
18:45:14,65.0,0,120
18:45:14,6.0,0,120
18:45:14,45.0,0,120
18:45:15,1970.0,180,120
18:45:15,33.0,0,120
18:45:15,35.0,0,120
18:45:15,27.0,0,120
18:45:15,25.0,0,120
18:45:15,19.0,0,120
18:45:15,23.0,0,120
18:45:15,18.0,0,120
18:45:15,17.0,0,120
18:45:15,65.0,0,120
18:45:16,63.0,0,120
18:45:16,23.0,0,120
18:45:16,18.0,0,120
18:45:16,74.0,0,120
18:45:16,74.0,0,0
18:45:16,74.0,0,0
18:45:16,198.0,19,0
18:45:16,213.0,22,0
18:45:16,234.0,26,0
18:45:16,247.0,29,0
18:45:17,240.0,28,0
18:45:17,228.0,25,0
18:45:17,234.0,26,0
18:45:17,213.0,22,0
18:45:17,99.0,0,0
18:45:17,22.0,0,0
18:45:17,19.0,0,0
18:45:17,17.0,0,0
18:45:17,23.0,0,0
18:45:17,25.0,0,0
18:45:18,27.0,0,0
18:45:18,27.0,0,120
18:45:18,27.0,0,120
18:45:18,0.0,0,120
18:45:18,1460.0,180,120
18:45:18,36.0,0,120
18:45:18,30.0,0,120
18:45:18,34.0,0,120
18:45:18,4.0,0,120
18:45:18,78.0,0,120
18:45:19,78.0,0,0
18:45:19,78.0,0,0
18:45:19,264.0,32,0
18:45:19,297.0,39,0
18:45:19,285.0,37,0
18:45:19,231.0,26,0
18:45:19,150.0,10,0
18:45:19,108.0,1,0
18:45:19,129.0,5,0
18:45:19,194.0,18,0
18:45:20,277.0,35,0
18:45:20,282.0,36,0
18:45:20,238.0,27,0
18:45:20,8.0,0,0
18:45:20,62.0,0,0
18:45:20,62.0,0,120
18:45:20,62.0,0,120
18:45:20,227.0,25,120
18:45:20,282.0,36,120
18:45:20,260.0,32,120
18:45:20,56.0,0,120
18:45:21,38.0,0,120
18:45:21,38.0,0,0
18:45:21,38.0,0,0
18:45:21,212.0,22,0
18:45:21,271.0,34,0
18:45:21,251.0,30,0
18:45:21,203.0,20,0
18:45:21,75.0,0,0
18:45:21,79.0,0,0
18:45:21,56.0,0,0
18:45:21,24.0,0,0
18:45:22,35.0,0,0
18:45:22,52.0,0,0
18:45:22,52.0,0,120
18:45:22,52.0,0,120
18:45:22,0.0,0,120
18:45:22,61.0,0,120
18:45:22,37.0,0,120
18:45:22,57.0,0,120
18:45:22,0.0,0,120
18:45:22,23.0,0,120
18:45:23,23.0,0,0
18:45:23,23.0,0,0
18:45:23,109.0,1,0
18:45:23,564.0,92,0
18:45:23,254.0,30,0
18:45:23,34.0,0,0
18:45:23,45.0,0,0
18:45:23,1461.0,180,0
18:45:23,1461.0,180,120
18:45:23,1461.0,180,120
18:45:23,0.0,0,120
18:45:23,0.0,0,0
18:45:24,0.0,0,0
18:45:24,310.0,42,0
18:45:24,119.0,3,0
18:45:24,669.0,113,0
18:45:24,0.0,0,0
18:45:24,0.0,0,120
18:45:24,0.0,0,120
18:45:24,181.0,16,120
18:45:24,411.0,62,120
18:45:24,127.0,5,120
18:45:24,340.0,48,120
18:45:25,389.0,57,120
18:45:25,365.0,53,120
18:45:25,12.0,0,120
18:45:25,12.0,0,0
18:45:25,12.0,0,0
18:45:25,343.0,48,0
18:45:25,0.0,0,0
18:45:25,1040.0,180,0
18:45:25,25.0,0,0
18:45:27,0.0,0,0
18:45:27,0.0,0,0
18:45:27,30.0,0,0
18:45:27,2028.0,180,0
18:45:27,2028.0,180,0
18:45:27,2028.0,180,0
18:45:27,0.0,0,0
18:45:28,0.0,0,120
18:45:28,0.0,0,120
18:45:28,154.0,10,120
18:45:28,277.0,35,120
18:45:28,287.0,37,120
18:45:28,381.0,56,120
18:45:28,392.0,58,120
18:45:28,358.0,51,120
18:45:28,120.0,4,120
18:45:28,840.0,148,120
18:45:28,324.0,44,120
18:45:29,392.0,58,120
18:45:29,416.0,63,120
18:45:29,0.0,0,120
18:45:29,0.0,0,0
18:45:29,0.0,0,0
18:45:29,337.0,47,0
18:45:29,1880.0,180,0
18:45:29,1880.0,180,120
18:45:29,1880.0,180,120
18:45:29,0.0,0,120
18:45:29,0.0,0,0
18:45:29,0.0,0,0
18:45:30,357.0,51,0
18:45:30,4.0,0,0
18:45:30,4.0,0,120
18:45:30,4.0,0,120
18:45:30,49.0,0,120
18:45:30,49.0,0,0
18:45:30,49.0,0,0
18:45:30,372.0,54,0
18:45:30,369.0,53,0
18:45:30,370.0,54,0
18:45:30,2.0,0,0
18:45:30,2.0,0,120
18:45:30,2.0,0,120
18:45:31,381.0,56,120
18:45:31,380.0,56,120
18:45:31,15.0,0,120
18:45:31,15.0,0,0
18:45:31,15.0,0,0
18:45:31,371.0,54,0
18:45:31,26.0,0,0
18:45:31,26.0,0,120
18:45:31,26.0,0,120
18:45:31,319.0,43,120
18:45:31,327.0,45,120
18:45:32,221.0,24,120
18:45:32,376.0,55,120
18:45:32,0.0,0,120
18:45:32,0.0,0,0
18:45:32,0.0,0,0
18:45:32,136.0,7,0
18:45:32,379.0,55,0
18:45:32,1.0,0,0
18:45:32,1.0,0,120
18:45:32,1.0,0,120
18:45:32,135.0,7,120
18:45:32,383.0,56,120
18:45:33,180.0,16,120
18:45:33,773.0,134,120
18:45:33,183.0,16,120
18:45:33,675.0,115,120
18:45:33,134.0,6,120
18:45:33,684.0,116,120
18:45:33,374.0,54,120
18:45:33,0.0,0,120
18:45:33,0.0,0,0
18:45:33,0.0,0,0
18:45:34,214.0,22,0
18:45:34,173.0,14,0
18:45:34,414.0,62,0
18:45:34,346.0,49,0
18:45:34,374.0,54,0
18:45:34,195.0,19,0
18:45:34,205.0,21,0
18:45:34,374.0,54,0
18:45:34,332.0,46,0
18:45:34,244.0,28,0
18:45:35,379.0,55,0
18:45:35,359.0,51,0
18:45:35,0.0,0,0
18:45:35,0.0,0,120
18:45:35,0.0,0,120
18:45:35,344.0,48,120
18:45:35,292.0,38,120
18:45:35,156.0,11,120
18:45:35,101.0,0,120
18:45:35,143.0,8,120
18:45:36,138.0,7,120
18:45:36,169.0,13,120
18:45:36,129.0,5,120
18:45:36,98.0,0,120
18:45:36,98.0,0,0
18:45:36,98.0,0,0
18:45:36,60.0,0,0
18:45:36,16.0,0,0
18:45:36,11.0,0,0
18:45:36,14.0,0,0
18:45:36,26.0,0,0
18:45:37,23.0,0,0
18:45:37,12.0,0,0
18:45:37,20.0,0,0
18:45:37,36.0,0,0
18:45:37,36.0,0,120
18:45:37,36.0,0,120
18:45:37,394.0,58,120
18:45:37,392.0,58,120
18:45:37,388.0,57,120
18:45:37,267.0,33,120
18:45:38,74.0,0,120
18:45:38,62.0,0,120
18:45:38,48.0,0,120
18:45:38,57.0,0,120
18:45:38,58.0,0,120
18:45:38,55.0,0,120
18:45:38,52.0,0,120
18:45:38,55.0,0,120
18:45:38,53.0,0,120
18:45:38,30.0,0,120
18:45:39,17.0,0,120
18:45:39,1560.0,180,120
18:45:39,20.0,0,120
18:45:39,2037.0,180,120
18:45:39,0.0,0,120
18:45:39,6.0,0,120
18:45:39,11.0,0,120
18:45:39,32.0,0,120
18:45:39,32.0,0,0
18:45:39,32.0,0,0
18:45:40,406.0,61,0
18:45:40,290.0,38,0
18:45:40,141.0,8,0
18:45:40,445.0,69,0
18:45:40,394.0,58,0
18:45:40,388.0,57,0
18:45:40,367.0,53,0
18:45:40,329.0,45,0
18:45:40,230.0,26,0
18:45:40,0.0,0,0
18:45:41,0.0,0,120
18:45:41,0.0,0,120
18:45:41,203.0,20,120
18:45:41,1885.0,180,120
18:45:41,1885.0,180,0
18:45:41,1885.0,180,0
18:45:41,392.0,58,0
18:45:41,396.0,59,0
18:45:41,0.0,0,0
18:45:41,0.0,0,120
18:45:41,0.0,0,120
18:45:41,412.0,62,120
18:45:42,51.0,0,120
18:45:42,51.0,0,0
18:45:42,51.0,0,0
18:45:42,436.0,67,0
18:45:42,403.0,60,0
18:45:42,395.0,59,0
18:45:42,389.0,57,0
18:45:42,384.0,56,0
18:45:42,324.0,44,0
18:45:42,168.0,13,0
18:45:42,65.0,0,0
18:45:43,65.0,0,120
18:45:43,65.0,0,120
18:45:43,77.0,0,120
18:45:43,77.0,0,0
18:45:43,77.0,0,0
18:45:43,392.0,58,0
18:45:43,391.0,58,0
18:45:43,0.0,0,0
18:45:43,0.0,0,120
18:45:43,0.0,0,120
18:45:43,15.0,0,120
18:45:43,18.0,0,120
18:45:44,1127.0,180,120
18:45:44,1127.0,180,0
18:45:44,1127.0,180,0
18:45:44,306.0,41,0
18:45:44,285.0,37,0
18:45:44,272.0,34,0
18:45:44,282.0,36,0
18:45:44,285.0,37,0
18:45:44,99.0,0,0
18:45:44,99.0,0,120
18:45:44,99.0,0,120
18:45:44,297.0,39,120
18:45:45,8.0,0,120
18:45:45,8.0,0,0
18:45:45,8.0,0,0
18:45:45,33.0,0,0
18:45:45,33.0,0,120
18:45:45,33.0,0,120
18:45:45,258.0,31,120
18:45:45,17.0,0,120
18:45:45,17.0,0,0
18:45:45,17.0,0,0
18:45:45,157.0,11,0
18:45:45,226.0,25,0
18:45:46,272.0,34,0
18:45:46,267.0,33,0
18:45:46,313.0,42,0
18:45:46,278.0,35,0
18:45:46,314.0,42,0
18:45:46,294.0,38,0
18:45:46,276.0,35,0
18:45:46,288.0,37,0
18:45:46,335.0,47,0
18:45:46,365.0,53,0
18:45:47,336.0,47,0
18:45:47,0.0,0,0
18:45:47,6.0,0,0
18:45:47,59.0,0,0
18:45:47,26.0,0,0
18:45:47,26.0,0,120
18:45:47,26.0,0,120
18:45:47,347.0,49,120
18:45:47,340.0,48,120
18:45:47,69.0,0,120
18:45:48,53.0,0,120
18:45:48,24.0,0,120
18:45:48,24.0,0,0
18:45:48,24.0,0,0
18:45:48,160.0,12,0
18:45:48,165.0,13,0
18:45:48,180.0,16,0
18:45:48,165.0,13,0
18:45:48,155.0,11,0
18:45:48,184.0,16,0
18:45:48,110.0,2,0
18:45:49,54.0,0,0
18:45:49,54.0,0,120
18:45:49,54.0,0,120
18:45:49,145.0,9,120
18:45:49,209.0,21,120
18:45:49,311.0,42,120
18:45:49,261.0,32,120
18:45:49,206.0,21,120
18:45:49,111.0,2,120
18:45:49,36.0,0,120
18:45:50,30.0,0,120
18:45:50,98.0,0,120
18:45:50,98.0,0,0
18:45:50,98.0,0,0
18:45:50,131.0,6,0
18:45:50,325.0,45,0
18:45:50,351.0,50,0
18:45:50,320.0,44,0
18:45:50,310.0,42,0
18:45:50,51.0,0,0
18:45:51,79.0,0,0
18:45:51,79.0,0,120
18:45:51,79.0,0,120
18:45:51,343.0,48,120
18:45:51,333.0,46,120
18:45:51,359.0,51,120
18:45:51,360.0,52,120
18:45:51,367.0,53,120
18:45:51,355.0,51,120
18:45:51,359.0,51,120
18:45:51,374.0,54,120
18:45:52,364.0,52,120
18:45:52,292.0,38,120
18:45:52,0.0,0,120
18:45:52,50.0,0,120
18:45:52,75.0,0,120
18:45:52,75.0,0,0
18:45:52,75.0,0,0
18:45:52,344.0,48,0
18:45:52,366.0,53,0
18:45:52,363.0,52,0
18:45:52,364.0,52,0
18:45:53,0.0,0,0
18:45:53,19.0,0,0
18:45:53,27.0,0,0
18:45:53,1975.0,180,0
18:45:53,1975.0,180,120
18:45:53,1975.0,180,120
18:45:53,256.0,31,120
18:45:53,256.0,31,120
18:45:53,260.0,32,120
18:45:53,297.0,39,120
18:45:54,303.0,40,120
18:45:54,0.0,0,120
18:45:54,9.0,0,120
18:45:54,1671.0,180,120
18:45:54,1671.0,180,0
18:45:54,1671.0,180,0
18:45:54,342.0,48,0
18:45:54,74.0,0,0
18:45:54,74.0,0,120
18:45:54,74.0,0,120
18:45:54,0.0,0,120
18:45:54,1959.0,180,120
18:45:55,1959.0,180,0
18:45:55,1959.0,180,0
18:45:55,229.0,25,0
18:45:55,239.0,27,0
18:45:55,236.0,27,0
18:45:55,201.0,20,0
18:45:55,192.0,18,0
18:45:55,184.0,16,0
18:45:55,177.0,15,0
18:45:55,159.0,11,0
18:45:56,142.0,8,0
18:45:56,198.0,19,0
18:45:56,231.0,26,0
18:45:56,165.0,13,0
18:45:56,165.0,13,0
18:45:56,158.0,11,0
18:45:56,174.0,14,0
18:45:56,181.0,16,0
18:45:56,229.0,25,0
18:45:56,244.0,28,0
18:45:57,251.0,30,0
18:45:57,261.0,32,0
18:45:57,267.0,33,0
18:45:57,263.0,32,0
18:45:57,254.0,30,0
18:45:57,239.0,27,0
18:45:57,243.0,28,0
18:45:57,234.0,26,0
18:45:57,236.0,27,0
18:45:58,230.0,26,0
18:45:58,236.0,27,0
18:45:58,45.0,0,0
18:45:58,22.0,0,0
18:45:58,17.0,0,0
18:45:58,23.0,0,0
18:45:58,42.0,0,0
18:45:58,62.0,0,0
18:45:58,62.0,0,120
18:45:58,62.0,0,120
18:45:58,217.0,23,120
18:45:59,243.0,28,120
18:45:59,242.0,28,120
18:45:59,20.0,0,120
18:45:59,20.0,0,0
18:45:59,20.0,0,0
18:45:59,241.0,28,0
18:45:59,0.0,0,0
18:45:59,0.0,0,0
18:45:59,0.0,0,120
18:45:59,0.0,0,120
18:45:59,237.0,27,120
18:46:00,0.0,0,120
18:46:00,0.0,0,0
18:46:00,0.0,0,0
18:46:00,252.0,30,0
18:46:00,0.0,0,0
18:46:00,0.0,0,120
18:46:00,0.0,0,120
18:46:00,242.0,28,120
18:46:00,62.0,0,120
18:46:00,62.0,0,0
18:46:00,62.0,0,0
18:46:00,245.0,29,0
18:46:00,174.0,14,0
18:46:01,59.0,0,0
18:46:01,59.0,0,120
18:46:01,59.0,0,120
18:46:01,241.0,28,120
18:46:01,0.0,0,120
18:46:01,0.0,0,0
18:46:01,0.0,0,0
18:46:01,241.0,28,0
18:46:01,242.0,28,0
18:46:01,24.0,0,0
18:46:01,36.0,0,0
18:46:02,36.0,0,120
18:46:02,36.0,0,120
18:46:02,5.0,0,120
18:46:02,0.0,0,120
18:46:02,0.0,0,120
18:46:02,0.0,0,0
18:46:02,0.0,0,0
18:46:02,248.0,29,0
18:46:02,188.0,17,0
18:46:02,0.0,0,0
18:46:02,0.0,0,120
18:46:02,0.0,0,120
18:46:02,244.0,28,120
18:46:03,0.0,0,120
18:46:03,0.0,0,0
18:46:03,0.0,0,0
18:46:03,171.0,14,0
18:46:03,87.0,0,0
18:46:03,87.0,0,120
18:46:03,87.0,0,120
18:46:03,255.0,31,120
18:46:03,25.0,0,120
18:46:03,25.0,0,0
18:46:03,25.0,0,0
18:46:03,252.0,30,0
18:46:04,249.0,29,0
18:46:04,249.0,29,0
18:46:04,238.0,27,0
18:46:04,243.0,28,0
18:46:04,242.0,28,0
18:46:04,243.0,28,0
18:46:04,238.0,27,0
18:46:04,0.0,0,0
18:46:04,0.0,0,120
18:46:04,0.0,0,120
18:46:04,244.0,28,120
18:46:05,248.0,29,120
18:46:05,251.0,30,120
18:46:05,60.0,0,120
18:46:05,0.0,0,120
18:46:05,3.0,0,120
18:46:05,14.0,0,120
18:46:05,10.0,0,120
18:46:05,10.0,0,0
18:46:05,10.0,0,0
18:46:05,246.0,29,0
18:46:06,250.0,30,0
18:46:06,249.0,29,0
18:46:06,12.0,0,0
18:46:06,12.0,0,120
18:46:06,12.0,0,120
18:46:06,46.0,0,120
18:46:06,0.0,0,120
18:46:06,0.0,0,0
18:46:06,0.0,0,0
18:46:06,272.0,34,0
18:46:06,253.0,30,0
18:46:06,0.0,0,0
18:46:07,0.0,0,120
18:46:07,0.0,0,120
18:46:07,72.0,0,120
18:46:07,60.0,0,120
18:46:07,60.0,0,0
18:46:07,60.0,0,0
18:46:07,280.0,36,0
18:46:07,262.0,32,0
18:46:07,203.0,20,0
18:46:07,260.0,32,0
18:46:07,259.0,31,0
18:46:08,82.0,0,0
18:46:08,0.0,0,0
18:46:08,0.0,0,120
18:46:08,0.0,0,120
18:46:08,252.0,30,120
18:46:08,251.0,30,120
18:46:08,174.0,14,120
18:46:08,0.0,0,120
18:46:08,0.0,0,0
18:46:08,0.0,0,0
18:46:08,304.0,40,0
18:46:09,302.0,40,0
18:46:09,169.0,13,0
18:46:09,0.0,0,0
18:46:09,0.0,0,0
18:46:09,7.0,0,0
18:46:09,12.0,0,0
18:46:09,14.0,0,0
18:46:09,45.0,0,0
18:46:09,45.0,0,120
18:46:09,45.0,0,120
18:46:09,130.0,6,120
18:46:10,32.0,0,120
18:46:10,0.0,0,120
18:46:10,0.0,0,0
18:46:10,0.0,0,0
18:46:10,158.0,11,0
18:46:10,299.0,39,0
18:46:10,304.0,40,0
18:46:10,299.0,39,0
18:46:10,31.0,0,0
18:46:10,31.0,0,120
18:46:10,31.0,0,120
18:46:11,299.0,39,120
18:46:11,0.0,0,120
18:46:11,48.0,0,120
18:46:11,48.0,0,0
18:46:11,48.0,0,0
18:46:11,245.0,29,0
18:46:11,245.0,29,0
18:46:11,0.0,0,0
18:46:11,0.0,0,120
18:46:11,0.0,0,120
18:46:11,238.0,27,120
18:46:11,144.0,8,120
18:46:12,46.0,0,120
18:46:12,46.0,0,0
18:46:12,46.0,0,0
18:46:12,68.0,0,0
18:46:12,68.0,0,120
18:46:12,68.0,0,120
18:46:12,242.0,28,120
18:46:12,237.0,27,120
18:46:12,119.0,3,120
18:46:12,412.0,62,120
18:46:12,244.0,28,120
18:46:13,43.0,0,120
18:46:13,43.0,0,0
18:46:13,43.0,0,0
18:46:13,238.0,27,0
18:46:13,239.0,27,0
18:46:13,0.0,0,0
18:46:13,0.0,0,120
18:46:13,0.0,0,120
18:46:13,90.0,0,120
18:46:13,72.0,0,120
18:46:13,72.0,0,0
18:46:13,72.0,0,0
18:46:13,278.0,35,0
18:46:14,203.0,20,0
18:46:14,84.0,0,0
18:46:14,84.0,0,120
18:46:14,84.0,0,120
18:46:14,74.0,0,120
18:46:14,74.0,0,0
18:46:14,74.0,0,0
18:46:14,241.0,28,0
18:46:14,240.0,28,0
18:46:14,26.0,0,0
18:46:14,26.0,0,120
18:46:14,26.0,0,120
18:46:15,0.0,0,120
18:46:15,0.0,0,0
18:46:15,0.0,0,0
18:46:15,237.0,27,0
18:46:15,238.0,27,0
18:46:15,136.0,7,0
18:46:15,396.0,59,0
18:46:15,333.0,46,0
18:46:15,0.0,0,0
18:46:15,0.0,0,120
18:46:15,0.0,0,120
18:46:15,235.0,27,120
18:46:16,44.0,0,120
18:46:16,44.0,0,0
18:46:16,44.0,0,0
18:46:16,240.0,28,0
18:46:16,96.0,0,0
18:46:16,96.0,0,120
18:46:16,96.0,0,120
18:46:16,238.0,27,120
18:46:16,238.0,27,120
18:46:16,108.0,1,120
18:46:16,693.0,118,120
18:46:17,95.0,0,120
18:46:17,95.0,0,0
18:46:17,95.0,0,0
18:46:17,237.0,27,0
18:46:17,235.0,27,0
18:46:17,234.0,26,0
18:46:17,235.0,27,0
18:46:17,13.0,0,0
18:46:17,13.0,0,120
18:46:17,13.0,0,120
18:46:17,243.0,28,120
18:46:17,241.0,28,120
18:46:18,16.0,0,120
18:46:18,16.0,0,0
18:46:18,16.0,0,0
18:46:18,234.0,26,0
18:46:18,0.0,0,0
18:46:18,0.0,0,120
18:46:18,0.0,0,120
18:46:18,240.0,28,120
18:46:18,233.0,26,120
18:46:18,233.0,26,120
18:46:18,0.0,0,120
18:46:19,0.0,0,0
18:46:19,0.0,0,0
18:46:19,30.0,0,0
18:46:19,30.0,0,120
18:46:19,30.0,0,120
18:46:19,230.0,26,120
18:46:19,57.0,0,120
18:46:19,57.0,0,0
18:46:19,57.0,0,0
18:46:19,20.0,0,0
18:46:19,20.0,0,120
18:46:19,20.0,0,120
18:46:19,229.0,25,120
18:46:19,0.0,0,120
18:46:20,0.0,0,0
18:46:20,0.0,0,0
18:46:20,94.0,0,0
18:46:20,94.0,0,120
18:46:20,94.0,0,120
18:46:20,231.0,26,120
18:46:20,230.0,26,120
18:46:20,131.0,6,120
18:46:20,237.0,27,120
18:46:20,238.0,27,120
18:46:20,235.0,27,120
18:46:21,231.0,26,120
18:46:21,230.0,26,120
18:46:21,230.0,26,120
18:46:21,232.0,26,120
18:46:21,231.0,26,120
18:46:21,230.0,26,120
18:46:21,229.0,25,120
18:46:21,230.0,26,120
18:46:21,228.0,25,120
18:46:21,228.0,25,120
18:46:22,228.0,25,120
18:46:22,227.0,25,120
18:46:22,227.0,25,120
18:46:22,227.0,25,120
18:46:22,226.0,25,120
18:46:22,226.0,25,120
18:46:22,228.0,25,120
18:46:22,226.0,25,120
18:46:22,229.0,25,120
18:46:23,230.0,26,120
18:46:23,228.0,25,120
18:46:23,228.0,25,120
18:46:23,231.0,26,120
18:46:23,227.0,25,120
18:46:23,226.0,25,120
18:46:23,224.0,24,120
18:46:23,224.0,24,120
18:46:23,220.0,24,120
18:46:23,226.0,25,120
18:46:24,224.0,24,120
18:46:24,220.0,24,120
18:46:24,218.0,23,120
18:46:24,219.0,23,120
18:46:24,216.0,23,120
18:46:24,213.0,22,120
18:46:24,203.0,20,120
18:46:24,182.0,16,120
18:46:24,171.0,14,120
18:46:25,137.0,7,120
18:46:25,132.0,6,120
18:46:25,0.0,0,120
18:46:25,0.0,0,0
18:46:25,0.0,0,0
18:46:25,303.0,40,0
18:46:25,306.0,41,0
18:46:25,0.0,0,0
18:46:25,35.0,0,0
18:46:25,19.0,0,0
18:46:25,15.0,0,0
18:46:26,11.0,0,0
18:46:26,1624.0,180,0
18:46:26,27.0,0,0
18:46:26,22.0,0,0
18:46:26,20.0,0,0
18:46:26,18.0,0,0
18:46:26,23.0,0,0
18:46:26,23.0,0,0
18:46:26,41.0,0,0
18:46:27,40.0,0,0
18:46:27,40.0,0,0
18:46:27,45.0,0,0
18:46:27,42.0,0,0
18:46:27,49.0,0,0
18:46:27,51.0,0,0
18:46:27,46.0,0,0
18:46:27,0.0,0,0
18:46:27,50.0,0,0
18:46:27,28.0,0,0
18:46:28,6.0,0,0
18:46:28,6.0,0,120
18:46:28,6.0,0,120
18:46:28,52.0,0,120
18:46:28,52.0,0,0
18:46:28,52.0,0,0
18:46:28,14.0,0,0
18:46:28,23.0,0,0
18:46:28,72.0,0,0
18:46:28,99.0,0,0
18:46:28,99.0,0,120
18:46:28,99.0,0,120
18:46:29,113.0,2,120
18:46:29,97.0,0,120
18:46:29,97.0,0,0
18:46:29,97.0,0,0
18:46:29,133.0,6,0
18:46:29,120.0,4,0
18:46:29,468.0,73,0
18:46:29,37.0,0,0
18:46:29,0.0,0,0
18:46:29,0.0,0,0
18:46:29,1489.0,180,0
18:46:30,1489.0,180,120
18:46:30,1489.0,180,120
18:46:30,126.0,5,120
18:46:30,106.0,1,120
18:46:30,0.0,0,120
18:46:30,47.0,0,120
18:46:30,49.0,0,120
18:46:30,38.0,0,120
18:46:30,19.0,0,120
18:46:30,19.0,0,120
18:46:31,30.0,0,120
18:46:31,4.0,0,120
18:46:31,6.0,0,120
18:46:31,12.0,0,120
18:46:31,7.0,0,120
18:46:31,7.0,0,120
18:46:31,7.0,0,120
18:46:31,1950.0,180,120
18:46:31,48.0,0,120
18:46:31,61.0,0,120
18:46:32,64.0,0,120
18:46:32,73.0,0,120
18:46:32,64.0,0,120
18:46:32,50.0,0,120
18:46:32,11.0,0,120
18:46:32,0.0,0,120
18:46:32,0.0,0,120
18:46:32,0.0,0,0
18:46:32,0.0,0,0
18:46:32,42.0,0,0
18:46:33,37.0,0,0
18:46:33,74.0,0,0
18:46:33,68.0,0,0
18:46:33,35.0,0,0
18:46:33,48.0,0,0
18:46:33,59.0,0,0
18:46:33,59.0,0,120
18:46:33,59.0,0,120
18:46:33,65.0,0,120
18:46:33,60.0,0,120
18:46:33,62.0,0,120
18:46:34,66.0,0,120
18:46:34,64.0,0,120
18:46:34,59.0,0,120
18:46:34,52.0,0,120
18:46:34,37.0,0,120
18:46:34,35.0,0,120
18:46:34,0.0,0,120
18:46:34,37.0,0,120
18:46:34,40.0,0,120
18:46:35,40.0,0,120
18:46:35,42.0,0,120
18:46:35,56.0,0,120
18:46:35,83.0,0,120
18:46:35,59.0,0,120
18:46:35,52.0,0,120
18:46:35,56.0,0,120
18:46:35,52.0,0,120
18:46:35,55.0,0,120
18:46:35,57.0,0,120
18:46:36,53.0,0,120
18:46:36,53.0,0,120
18:46:36,55.0,0,120
18:46:36,49.0,0,120
18:46:36,54.0,0,120
18:46:36,43.0,0,120
18:46:36,40.0,0,120
18:46:36,41.0,0,120
18:46:36,41.0,0,120
18:46:36,43.0,0,120
18:46:37,41.0,0,120
18:46:37,40.0,0,120
18:46:37,42.0,0,120
18:46:37,41.0,0,120
18:46:37,42.0,0,120
18:46:37,41.0,0,120
18:46:37,42.0,0,120
18:46:37,43.0,0,120
